slug,market_url,window_text,first_quote_ts,last_quote_ts,close_ts_utc,quote_count,target_price,final_price_last,can_resolve_outcome,outcome_up
btc-updown-5m-1777251900,https://polymarket.com/zh/event/btc-updown-5m-1777251900,09:05-09:10,2026-04-27 01:05:01+00:00,2026-04-27 01:09:59+00:00,2026-04-27 01:05:00+00:00,118,79386.51,79161.1,True,0.0
btc-updown-5m-1777252200,https://polymarket.com/zh/event/btc-updown-5m-1777252200,09:10-09:15,2026-04-27 01:10:01+00:00,2026-04-27 01:14:58+00:00,2026-04-27 01:10:00+00:00,119,79157.27,79141.99,True,0.0
btc-updown-5m-1777252500,https://polymarket.com/zh/event/btc-updown-5m-1777252500,09:15-09:20,2026-04-27 01:15:01+00:00,2026-04-27 01:19:59+00:00,2026-04-27 01:15:00+00:00,118,79140.5,79027.4,True,0.0
btc-updown-5m-1777252800,https://polymarket.com/zh/event/btc-updown-5m-1777252800,09:20-09:25,2026-04-27 01:20:02+00:00,2026-04-27 01:24:59+00:00,2026-04-27 01:20:00+00:00,118,79027.4,79042.83,True,1.0
btc-updown-5m-1777253100,https://polymarket.com/zh/event/btc-updown-5m-1777253100,09:25-09:30,2026-04-27 01:25:02+00:00,2026-04-27 01:29:58+00:00,2026-04-27 01:25:00+00:00,117,79031.6,78926.64,True,0.0
btc-updown-5m-1777253400,https://polymarket.com/zh/event/btc-updown-5m-1777253400,09:30-09:35,2026-04-27 01:30:01+00:00,2026-04-27 01:34:59+00:00,2026-04-27 01:30:00+00:00,118,78916.88,78875.53,True,0.0
btc-updown-5m-1777253700,https://polymarket.com/zh/event/btc-updown-5m-1777253700,09:35-09:40,2026-04-27 01:35:02+00:00,2026-04-27 01:39:58+00:00,2026-04-27 01:35:00+00:00,128,78894.06,79098.57,True,1.0
btc-updown-5m-1777254000,https://polymarket.com/zh/event/btc-updown-5m-1777254000,09:40-09:45,2026-04-27 01:40:01+00:00,2026-04-27 01:44:58+00:00,2026-04-27 01:40:00+00:00,143,79074.71,79070.94,True,0.0
btc-updown-5m-1777254300,https://polymarket.com/zh/event/btc-updown-5m-1777254300,09:45-09:50,2026-04-27 01:45:00+00:00,2026-04-27 01:49:58+00:00,2026-04-27 01:45:00+00:00,149,79070.94,79352.01,True,1.0
btc-updown-5m-1777254600,https://polymarket.com/zh/event/btc-updown-5m-1777254600,09:50-09:55,2026-04-27 01:50:01+00:00,2026-04-27 01:55:00+00:00,2026-04-27 01:50:00+00:00,150,79346.49,79244.8,True,0.0
btc-updown-5m-1777254900,https://polymarket.com/zh/event/btc-updown-5m-1777254900,09:55-10:00,2026-04-27 01:55:02+00:00,2026-04-27 01:59:58+00:00,2026-04-27 01:55:00+00:00,147,79244.8,79295.42,True,1.0
btc-updown-5m-1777255200,https://polymarket.com/zh/event/btc-updown-5m-1777255200,10:00-10:05,2026-04-27 02:00:00+00:00,2026-04-27 02:04:58+00:00,2026-04-27 02:00:00+00:00,147,79301.99,79205.43,True,0.0
btc-updown-5m-1777255500,https://polymarket.com/zh/event/btc-updown-5m-1777255500,10:05-10:10,2026-04-27 02:05:00+00:00,2026-04-27 02:09:59+00:00,2026-04-27 02:05:00+00:00,148,79205.43,79156.28,True,0.0
btc-updown-5m-1777255800,https://polymarket.com/zh/event/btc-updown-5m-1777255800,10:10-10:15,2026-04-27 02:10:01+00:00,2026-04-27 02:14:59+00:00,2026-04-27 02:10:00+00:00,149,79156.3,79189.04,True,1.0
btc-updown-5m-1777256100,https://polymarket.com/zh/event/btc-updown-5m-1777256100,10:15-10:20,2026-04-27 02:15:02+00:00,2026-04-27 02:19:59+00:00,2026-04-27 02:15:00+00:00,149,79191.09,79195.6,True,1.0
btc-updown-5m-1777256400,https://polymarket.com/zh/event/btc-updown-5m-1777256400,10:20-10:25,2026-04-27 02:20:01+00:00,2026-04-27 02:24:59+00:00,2026-04-27 02:20:00+00:00,149,79189.04,79120.82,True,0.0
btc-updown-5m-1777256700,https://polymarket.com/zh/event/btc-updown-5m-1777256700,10:25-10:30,2026-04-27 02:25:01+00:00,2026-04-27 02:29:59+00:00,2026-04-27 02:25:00+00:00,148,79119.02,79136.0,True,1.0
btc-updown-5m-1777257000,https://polymarket.com/zh/event/btc-updown-5m-1777257000,10:30-10:35,2026-04-27 02:30:01+00:00,2026-04-27 02:35:00+00:00,2026-04-27 02:30:00+00:00,145,79136.0,79095.98,True,0.0
btc-updown-5m-1777257300,https://polymarket.com/zh/event/btc-updown-5m-1777257300,10:35-10:40,2026-04-27 02:35:02+00:00,2026-04-27 02:39:58+00:00,2026-04-27 02:35:00+00:00,148,,79091.99,False,
btc-updown-5m-1777257600,https://polymarket.com/zh/event/btc-updown-5m-1777257600,10:40-10:45,2026-04-27 02:40:00+00:00,2026-04-27 02:44:59+00:00,2026-04-27 02:40:00+00:00,150,79091.99,79090.65,True,0.0
btc-updown-5m-1777257900,https://polymarket.com/zh/event/btc-updown-5m-1777257900,10:45-10:50,2026-04-27 02:45:01+00:00,2026-04-27 02:50:00+00:00,2026-04-27 02:45:00+00:00,150,79091.63,79119.27,True,1.0
btc-updown-5m-1777258200,https://polymarket.com/zh/event/btc-updown-5m-1777258200,10:50-10:55,2026-04-27 02:50:02+00:00,2026-04-27 02:54:59+00:00,2026-04-27 02:50:00+00:00,145,,79215.28,False,
btc-updown-5m-1777258500,https://polymarket.com/zh/event/btc-updown-5m-1777258500,10:55-11:00,2026-04-27 02:55:01+00:00,2026-04-27 02:59:58+00:00,2026-04-27 02:55:00+00:00,150,79215.28,79150.0,True,0.0
btc-updown-5m-1777258800,https://polymarket.com/zh/event/btc-updown-5m-1777258800,11:00-11:05,2026-04-27 03:00:00+00:00,2026-04-27 03:04:59+00:00,2026-04-27 03:00:00+00:00,150,79149.68,79163.01,True,1.0
btc-updown-5m-1777259100,https://polymarket.com/zh/event/btc-updown-5m-1777259100,11:05-11:10,2026-04-27 03:05:01+00:00,2026-04-27 03:09:59+00:00,2026-04-27 03:05:00+00:00,149,79158.01,79221.88,True,1.0
btc-updown-5m-1777259400,https://polymarket.com/zh/event/btc-updown-5m-1777259400,11:10-11:15,2026-04-27 03:10:01+00:00,2026-04-27 03:14:58+00:00,2026-04-27 03:10:00+00:00,145,79225.0,79232.0,True,1.0
btc-updown-5m-1777259700,https://polymarket.com/zh/event/btc-updown-5m-1777259700,11:15-11:20,2026-04-27 03:15:00+00:00,2026-04-27 03:19:59+00:00,2026-04-27 03:15:00+00:00,148,79232.0,79263.97,True,1.0
btc-updown-5m-1777260000,https://polymarket.com/zh/event/btc-updown-5m-1777260000,11:20-11:25,2026-04-27 03:20:01+00:00,2026-04-27 03:25:00+00:00,2026-04-27 03:20:00+00:00,151,79263.97,79268.46,True,1.0
btc-updown-5m-1777260300,https://polymarket.com/zh/event/btc-updown-5m-1777260300,11:25-11:30,2026-04-27 03:25:02+00:00,2026-04-27 03:29:59+00:00,2026-04-27 03:25:00+00:00,150,79267.76,79267.76,True,0.0
btc-updown-5m-1777260600,https://polymarket.com/zh/event/btc-updown-5m-1777260600,11:30-11:35,2026-04-27 03:30:01+00:00,2026-04-27 03:34:58+00:00,2026-04-27 03:30:00+00:00,150,79284.16,79275.71,True,0.0
btc-updown-5m-1777260900,https://polymarket.com/zh/event/btc-updown-5m-1777260900,11:35-11:40,2026-04-27 03:35:00+00:00,2026-04-27 03:39:58+00:00,2026-04-27 03:35:00+00:00,150,79275.7,79209.22,True,0.0
btc-updown-5m-1777261200,https://polymarket.com/zh/event/btc-updown-5m-1777261200,11:40-11:45,2026-04-27 03:40:01+00:00,2026-04-27 03:44:58+00:00,2026-04-27 03:40:00+00:00,151,79215.27,79259.99,True,1.0
btc-updown-5m-1777261500,https://polymarket.com/zh/event/btc-updown-5m-1777261500,11:45-11:50,2026-04-27 03:45:01+00:00,2026-04-27 03:49:59+00:00,2026-04-27 03:45:00+00:00,151,79259.99,79224.04,True,0.0
btc-updown-5m-1777261800,https://polymarket.com/zh/event/btc-updown-5m-1777261800,11:50-11:55,2026-04-27 03:50:02+00:00,2026-04-27 03:54:58+00:00,2026-04-27 03:50:00+00:00,150,79224.04,79159.62,True,0.0
btc-updown-5m-1777262100,https://polymarket.com/zh/event/btc-updown-5m-1777262100,11:55-12:00,2026-04-27 03:55:00+00:00,2026-04-27 03:59:59+00:00,2026-04-27 03:55:00+00:00,146,79159.52,79120.02,True,0.0
btc-updown-5m-1777262400,https://polymarket.com/zh/event/btc-updown-5m-1777262400,12:00-12:05,2026-04-27 04:00:02+00:00,2026-04-27 04:04:59+00:00,2026-04-27 04:00:00+00:00,149,79120.02,79141.82,True,1.0
btc-updown-5m-1777262700,https://polymarket.com/zh/event/btc-updown-5m-1777262700,12:05-12:10,2026-04-27 04:05:02+00:00,2026-04-27 04:09:59+00:00,2026-04-27 04:05:00+00:00,148,79126.98,79102.37,True,0.0
btc-updown-5m-1777263000,https://polymarket.com/zh/event/btc-updown-5m-1777263000,12:10-12:15,2026-04-27 04:10:01+00:00,2026-04-27 04:14:59+00:00,2026-04-27 04:10:00+00:00,151,79102.37,79074.25,True,0.0
btc-updown-5m-1777263300,https://polymarket.com/zh/event/btc-updown-5m-1777263300,12:15-12:20,2026-04-27 04:15:02+00:00,2026-04-27 04:19:58+00:00,2026-04-27 04:15:00+00:00,150,79074.25,79051.27,True,0.0
btc-updown-5m-1777263600,https://polymarket.com/zh/event/btc-updown-5m-1777263600,12:20-12:25,2026-04-27 04:20:00+00:00,2026-04-27 04:24:59+00:00,2026-04-27 04:20:00+00:00,147,79051.27,79064.41,True,1.0
btc-updown-5m-1777263900,https://polymarket.com/zh/event/btc-updown-5m-1777263900,12:25-12:30,2026-04-27 04:25:02+00:00,2026-04-27 04:29:59+00:00,2026-04-27 04:25:00+00:00,147,79064.4,79132.73,True,1.0
btc-updown-5m-1777264200,https://polymarket.com/zh/event/btc-updown-5m-1777264200,12:30-12:35,2026-04-27 04:30:02+00:00,2026-04-27 04:34:59+00:00,2026-04-27 04:30:00+00:00,151,79132.72,79041.1,True,0.0
btc-updown-5m-1777264500,https://polymarket.com/zh/event/btc-updown-5m-1777264500,12:35-12:40,2026-04-27 04:35:01+00:00,2026-04-27 04:39:59+00:00,2026-04-27 04:35:00+00:00,146,79039.92,79120.16,True,1.0
btc-updown-5m-1777264800,https://polymarket.com/zh/event/btc-updown-5m-1777264800,12:40-12:45,2026-04-27 04:40:02+00:00,2026-04-27 04:44:59+00:00,2026-04-27 04:40:00+00:00,146,79113.29,79085.02,True,0.0
btc-updown-5m-1777265100,https://polymarket.com/zh/event/btc-updown-5m-1777265100,12:45-12:50,2026-04-27 04:45:01+00:00,2026-04-27 04:49:59+00:00,2026-04-27 04:45:00+00:00,152,79085.02,79001.0,True,0.0
btc-updown-5m-1777265400,https://polymarket.com/zh/event/btc-updown-5m-1777265400,12:50-12:55,2026-04-27 04:50:01+00:00,2026-04-27 04:54:59+00:00,2026-04-27 04:50:00+00:00,147,79001.0,79010.01,True,1.0
btc-updown-5m-1777265700,https://polymarket.com/zh/event/btc-updown-5m-1777265700,12:55-13:00,2026-04-27 04:55:02+00:00,2026-04-27 04:59:58+00:00,2026-04-27 04:55:00+00:00,151,79005.1,78942.02,True,0.0
btc-updown-5m-1777266000,https://polymarket.com/zh/event/btc-updown-5m-1777266000,13:00-13:05,2026-04-27 05:00:01+00:00,2026-04-27 05:04:59+00:00,2026-04-27 05:00:00+00:00,146,78959.44,78781.36,True,0.0
btc-updown-5m-1777266300,https://polymarket.com/zh/event/btc-updown-5m-1777266300,13:05-13:10,2026-04-27 05:05:01+00:00,2026-04-27 05:09:59+00:00,2026-04-27 05:05:00+00:00,150,78776.01,78732.06,True,0.0
btc-updown-5m-1777266600,https://polymarket.com/zh/event/btc-updown-5m-1777266600,13:10-13:15,2026-04-27 05:10:01+00:00,2026-04-27 05:14:59+00:00,2026-04-27 05:10:00+00:00,143,78732.01,78446.0,True,0.0
btc-updown-5m-1777266900,https://polymarket.com/zh/event/btc-updown-5m-1777266900,13:15-13:20,2026-04-27 05:15:01+00:00,2026-04-27 05:20:00+00:00,2026-04-27 05:15:00+00:00,142,78430.05,78037.76,True,0.0
btc-updown-5m-1777267200,https://polymarket.com/zh/event/btc-updown-5m-1777267200,13:20-13:25,2026-04-27 05:20:03+00:00,2026-04-27 05:24:59+00:00,2026-04-27 05:20:00+00:00,138,,78001.38,False,
btc-updown-5m-1777267500,https://polymarket.com/zh/event/btc-updown-5m-1777267500,13:25-13:30,2026-04-27 05:25:02+00:00,2026-04-27 05:29:59+00:00,2026-04-27 05:25:00+00:00,149,77998.41,77847.52,True,0.0
btc-updown-5m-1777267800,https://polymarket.com/zh/event/btc-updown-5m-1777267800,13:30-13:35,2026-04-27 05:30:01+00:00,2026-04-27 05:34:59+00:00,2026-04-27 05:30:00+00:00,134,77838.36,77881.98,True,1.0
btc-updown-5m-1777268100,https://polymarket.com/zh/event/btc-updown-5m-1777268100,13:35-13:40,2026-04-27 05:35:01+00:00,2026-04-27 05:36:54+00:00,2026-04-27 05:35:00+00:00,58,77881.27,77690.37,True,0.0
