slug,first_quote_ts,strategy,threshold_usd,side,btc_move_2m,mid_up_prob_2m,outcome_up,pnl
btc-updown-5m-1777062900,2026-04-24 20:35:02+00:00,momentum_buy_up_after_rise,10,buy_up,89.29000000000815,0.945,1.0,0.04500000000000005
btc-updown-5m-1777063500,2026-04-24 20:45:01+00:00,momentum_buy_up_after_rise,10,buy_up,28.419999999998254,0.735,1.0,0.255
btc-updown-5m-1777064100,2026-04-24 20:55:02+00:00,momentum_buy_up_after_rise,10,buy_up,46.11999999999534,0.875,1.0,0.115
btc-updown-5m-1777067700,2026-04-24 21:55:02+00:00,momentum_buy_up_after_rise,10,buy_up,17.860000000000582,0.625,0.0,-0.635
btc-updown-5m-1777068000,2026-04-24 22:00:01+00:00,momentum_buy_up_after_rise,10,buy_up,33.94000000000233,0.765,1.0,0.22499999999999998
btc-updown-5m-1777068300,2026-04-24 22:05:00+00:00,momentum_buy_up_after_rise,10,buy_up,12.069999999992433,0.695,0.0,-0.705
btc-updown-5m-1777068600,2026-04-24 22:10:02+00:00,momentum_buy_up_after_rise,10,buy_up,23.869999999995343,0.715,1.0,0.275
btc-updown-5m-1777070400,2026-04-24 22:40:01+00:00,momentum_buy_up_after_rise,10,buy_up,11.75,0.645,0.0,-0.655
btc-updown-5m-1777070700,2026-04-24 22:45:01+00:00,momentum_buy_up_after_rise,10,buy_up,94.14999999999418,0.935,1.0,0.054999999999999945
btc-updown-5m-1777071300,2026-04-24 22:55:01+00:00,momentum_buy_up_after_rise,10,buy_up,13.980000000010477,0.605,1.0,0.385
btc-updown-5m-1777071600,2026-04-24 23:00:01+00:00,momentum_buy_up_after_rise,10,buy_up,41.05999999999767,0.785,1.0,0.20499999999999996
btc-updown-5m-1777071900,2026-04-24 23:05:02+00:00,momentum_buy_up_after_rise,10,buy_up,16.479999999995925,0.64,1.0,0.35
btc-updown-5m-1777073100,2026-04-24 23:25:00+00:00,momentum_buy_up_after_rise,10,buy_up,22.49000000000524,0.795,1.0,0.19499999999999995
btc-updown-5m-1777074000,2026-04-24 23:40:00+00:00,momentum_buy_up_after_rise,10,buy_up,10.259999999994761,0.605,1.0,0.385
btc-updown-5m-1777075500,2026-04-25 00:05:01+00:00,momentum_buy_up_after_rise,10,buy_up,34.580000000001746,0.655,1.0,0.33499999999999996
btc-updown-5m-1777077600,2026-04-25 00:40:01+00:00,momentum_buy_up_after_rise,10,buy_up,22.25,0.835,0.0,-0.845
btc-updown-5m-1777077900,2026-04-25 00:45:02+00:00,momentum_buy_up_after_rise,10,buy_up,25.380000000004657,0.875,1.0,0.115
btc-updown-5m-1777078500,2026-04-25 00:55:02+00:00,momentum_buy_up_after_rise,10,buy_up,21.75,0.855,1.0,0.135
btc-updown-5m-1777079400,2026-04-25 01:10:01+00:00,momentum_buy_up_after_rise,10,buy_up,13.110000000000582,0.755,1.0,0.235
btc-updown-5m-1777080600,2026-04-25 01:30:02+00:00,momentum_buy_up_after_rise,10,buy_up,20.320000000006985,0.585,1.0,0.405
btc-updown-5m-1777081500,2026-04-25 01:45:02+00:00,momentum_buy_up_after_rise,10,buy_up,18.779999999998836,0.585,1.0,0.405
btc-updown-5m-1777082700,2026-04-25 02:05:01+00:00,momentum_buy_up_after_rise,10,buy_up,20.619999999995343,0.595,1.0,0.395
btc-updown-5m-1777083000,2026-04-25 02:10:00+00:00,momentum_buy_up_after_rise,10,buy_up,21.860000000000582,0.565,0.0,-0.575
btc-updown-5m-1777083300,2026-04-25 02:15:00+00:00,momentum_buy_up_after_rise,10,buy_up,11.589999999996508,0.765,1.0,0.22499999999999998
btc-updown-5m-1777083900,2026-04-25 02:25:01+00:00,momentum_buy_up_after_rise,10,buy_up,10.190000000002328,0.725,1.0,0.265
btc-updown-5m-1777001100,2026-04-24 03:25:02+00:00,momentum_buy_up_after_rise,20,buy_up,77.5,0.905,1.0,0.08499999999999998
btc-updown-5m-1777001700,2026-04-24 03:35:02+00:00,momentum_buy_up_after_rise,20,buy_up,73.97000000000116,0.815,1.0,0.17500000000000004
btc-updown-5m-1777002600,2026-04-24 03:50:01+00:00,momentum_buy_up_after_rise,20,buy_up,49.55999999999767,0.855,1.0,0.135
btc-updown-5m-1777005000,2026-04-24 04:30:01+00:00,momentum_buy_up_after_rise,20,buy_up,47.669999999998254,0.675,1.0,0.31499999999999995
btc-updown-5m-1777005300,2026-04-24 04:35:01+00:00,momentum_buy_up_after_rise,20,buy_up,51.129999999990105,0.835,0.0,-0.845
btc-updown-5m-1777005900,2026-04-24 04:45:02+00:00,momentum_buy_up_after_rise,20,buy_up,23.44000000000233,0.725,1.0,0.265
btc-updown-5m-1777008000,2026-04-24 05:20:02+00:00,momentum_buy_up_after_rise,20,buy_up,57.7899999999936,0.875,1.0,0.115
btc-updown-5m-1777008600,2026-04-24 05:30:01+00:00,momentum_buy_up_after_rise,20,buy_up,60.029999999998836,0.725,1.0,0.265
btc-updown-5m-1777009500,2026-04-24 05:45:02+00:00,momentum_buy_up_after_rise,20,buy_up,28.620000000009895,0.645,1.0,0.345
btc-updown-5m-1777010100,2026-04-24 05:55:02+00:00,momentum_buy_up_after_rise,20,buy_up,205.20999999999185,0.965,1.0,0.02500000000000003
btc-updown-5m-1777012800,2026-04-24 06:40:02+00:00,momentum_buy_up_after_rise,20,buy_up,36.9600000000064,0.675,0.0,-0.685
btc-updown-5m-1777013400,2026-04-24 06:50:01+00:00,momentum_buy_up_after_rise,20,buy_up,48.36999999999534,0.825,1.0,0.16500000000000004
btc-updown-5m-1777015500,2026-04-24 07:25:01+00:00,momentum_buy_up_after_rise,20,buy_up,39.86999999999534,0.735,1.0,0.255
btc-updown-5m-1777018500,2026-04-24 08:15:01+00:00,momentum_buy_up_after_rise,20,buy_up,135.47000000000116,0.965,1.0,0.02500000000000003
btc-updown-5m-1777018800,2026-04-24 08:20:02+00:00,momentum_buy_up_after_rise,20,buy_up,90.66000000000349,0.855,1.0,0.135
btc-updown-5m-1777020300,2026-04-24 08:45:01+00:00,momentum_buy_up_after_rise,20,buy_up,49.5,0.87,1.0,0.12000000000000001
btc-updown-5m-1777020600,2026-04-24 08:50:01+00:00,momentum_buy_up_after_rise,20,buy_up,26.55999999999767,0.645,1.0,0.345
btc-updown-5m-1777023000,2026-04-24 09:30:02+00:00,momentum_buy_up_after_rise,20,buy_up,38.55000000000291,0.705,1.0,0.28500000000000003
btc-updown-5m-1777023600,2026-04-24 09:40:01+00:00,momentum_buy_up_after_rise,20,buy_up,21.630000000004657,0.685,1.0,0.30499999999999994
btc-updown-5m-1777026000,2026-04-24 10:20:01+00:00,momentum_buy_up_after_rise,20,buy_up,21.10999999998603,0.715,1.0,0.275
btc-updown-5m-1777026300,2026-04-24 10:25:02+00:00,momentum_buy_up_after_rise,20,buy_up,37.86999999999534,0.785,1.0,0.20499999999999996
btc-updown-5m-1777027500,2026-04-24 10:45:01+00:00,momentum_buy_up_after_rise,20,buy_up,32.189999999987776,0.755,1.0,0.235
btc-updown-5m-1777028400,2026-04-24 11:00:02+00:00,momentum_buy_up_after_rise,20,buy_up,180.6700000000128,0.965,1.0,0.02500000000000003
btc-updown-5m-1777029000,2026-04-24 11:10:01+00:00,momentum_buy_up_after_rise,20,buy_up,32.99000000000524,0.56,1.0,0.42999999999999994
btc-updown-5m-1777029600,2026-04-24 11:20:00+00:00,momentum_buy_up_after_rise,20,buy_up,55.90000000000873,0.695,1.0,0.29500000000000004
btc-updown-5m-1777030200,2026-04-24 11:30:01+00:00,momentum_buy_up_after_rise,20,buy_up,24.70999999999185,0.615,1.0,0.375
btc-updown-5m-1777031700,2026-04-24 11:55:02+00:00,momentum_buy_up_after_rise,20,buy_up,21.589999999996508,0.655,1.0,0.33499999999999996
btc-updown-5m-1777032300,2026-04-24 12:05:02+00:00,momentum_buy_up_after_rise,20,buy_up,26.589999999996508,0.725,0.0,-0.735
btc-updown-5m-1777032600,2026-04-24 12:10:01+00:00,momentum_buy_up_after_rise,20,buy_up,59.029999999998836,0.825,1.0,0.16500000000000004
btc-updown-5m-1777034400,2026-04-24 12:40:02+00:00,momentum_buy_up_after_rise,20,buy_up,39.69999999999709,0.795,0.0,-0.805
btc-updown-5m-1777034700,2026-04-24 12:45:01+00:00,momentum_buy_up_after_rise,20,buy_up,57.770000000004075,0.835,0.0,-0.845
btc-updown-5m-1777035300,2026-04-24 12:55:02+00:00,momentum_buy_up_after_rise,20,buy_up,77.49000000000524,0.875,1.0,0.115
btc-updown-5m-1777035600,2026-04-24 13:00:02+00:00,momentum_buy_up_after_rise,20,buy_up,45.929999999993015,0.735,1.0,0.255
btc-updown-5m-1777036200,2026-04-24 13:10:00+00:00,momentum_buy_up_after_rise,20,buy_up,27.429999999993015,0.57,0.0,-0.58
btc-updown-5m-1777038300,2026-04-24 13:45:02+00:00,momentum_buy_up_after_rise,20,buy_up,22.94999999999709,0.645,0.0,-0.655
btc-updown-5m-1777039500,2026-04-24 14:05:01+00:00,momentum_buy_up_after_rise,20,buy_up,20.5,0.565,1.0,0.42500000000000004
btc-updown-5m-1777039800,2026-04-24 14:10:02+00:00,momentum_buy_up_after_rise,20,buy_up,30.720000000001164,0.585,0.0,-0.595
btc-updown-5m-1777040100,2026-04-24 14:15:01+00:00,momentum_buy_up_after_rise,20,buy_up,23.919999999998254,0.615,1.0,0.375
btc-updown-5m-1777041300,2026-04-24 14:35:02+00:00,momentum_buy_up_after_rise,20,buy_up,27.19000000000233,0.625,1.0,0.365
btc-updown-5m-1777041900,2026-04-24 14:45:01+00:00,momentum_buy_up_after_rise,20,buy_up,60.0,0.805,0.0,-0.8150000000000001
btc-updown-5m-1777042200,2026-04-24 14:50:01+00:00,momentum_buy_up_after_rise,20,buy_up,43.529999999998836,0.685,1.0,0.30499999999999994
btc-updown-5m-1777042500,2026-04-24 14:55:01+00:00,momentum_buy_up_after_rise,20,buy_up,33.90999999998894,0.695,1.0,0.29500000000000004
btc-updown-5m-1777043400,2026-04-24 15:10:02+00:00,momentum_buy_up_after_rise,20,buy_up,80.2100000000064,0.885,1.0,0.105
btc-updown-5m-1777044000,2026-04-24 15:20:01+00:00,momentum_buy_up_after_rise,20,buy_up,43.30000000000291,0.715,1.0,0.275
btc-updown-5m-1777045500,2026-04-24 15:45:02+00:00,momentum_buy_up_after_rise,20,buy_up,90.97999999999593,0.725,0.0,-0.735
btc-updown-5m-1777045800,2026-04-24 15:50:01+00:00,momentum_buy_up_after_rise,20,buy_up,85.2899999999936,0.805,1.0,0.18499999999999994
btc-updown-5m-1777046700,2026-04-24 16:05:00+00:00,momentum_buy_up_after_rise,20,buy_up,43.05999999999767,0.725,0.0,-0.735
btc-updown-5m-1777049100,2026-04-24 16:45:02+00:00,momentum_buy_up_after_rise,20,buy_up,20.189999999987776,0.705,0.0,-0.715
btc-updown-5m-1777052100,2026-04-24 17:35:00+00:00,momentum_buy_up_after_rise,20,buy_up,91.66000000000349,0.915,1.0,0.07499999999999997
btc-updown-5m-1777052400,2026-04-24 17:40:02+00:00,momentum_buy_up_after_rise,20,buy_up,40.41000000000349,0.795,1.0,0.19499999999999995
btc-updown-5m-1777053000,2026-04-24 17:50:01+00:00,momentum_buy_up_after_rise,20,buy_up,52.80000000000291,0.825,1.0,0.16500000000000004
btc-updown-5m-1777054800,2026-04-24 18:20:00+00:00,momentum_buy_up_after_rise,20,buy_up,50.24000000000524,0.815,1.0,0.17500000000000004
btc-updown-5m-1777055100,2026-04-24 18:25:01+00:00,momentum_buy_up_after_rise,20,buy_up,40.33999999999651,0.685,1.0,0.30499999999999994
btc-updown-5m-1777056300,2026-04-24 18:45:02+00:00,momentum_buy_up_after_rise,20,buy_up,30.979999999995925,0.745,0.0,-0.755
btc-updown-5m-1777058100,2026-04-24 19:15:00+00:00,momentum_buy_up_after_rise,20,buy_up,56.979999999995925,0.835,1.0,0.15500000000000003
btc-updown-5m-1777059000,2026-04-24 19:30:02+00:00,momentum_buy_up_after_rise,20,buy_up,34.16000000000349,0.825,1.0,0.16500000000000004
btc-updown-5m-1777062900,2026-04-24 20:35:02+00:00,momentum_buy_up_after_rise,20,buy_up,89.29000000000815,0.945,1.0,0.04500000000000005
btc-updown-5m-1777063500,2026-04-24 20:45:01+00:00,momentum_buy_up_after_rise,20,buy_up,28.419999999998254,0.735,1.0,0.255
btc-updown-5m-1777064100,2026-04-24 20:55:02+00:00,momentum_buy_up_after_rise,20,buy_up,46.11999999999534,0.875,1.0,0.115
btc-updown-5m-1777068000,2026-04-24 22:00:01+00:00,momentum_buy_up_after_rise,20,buy_up,33.94000000000233,0.765,1.0,0.22499999999999998
btc-updown-5m-1777068600,2026-04-24 22:10:02+00:00,momentum_buy_up_after_rise,20,buy_up,23.869999999995343,0.715,1.0,0.275
btc-updown-5m-1777070700,2026-04-24 22:45:01+00:00,momentum_buy_up_after_rise,20,buy_up,94.14999999999418,0.935,1.0,0.054999999999999945
btc-updown-5m-1777071600,2026-04-24 23:00:01+00:00,momentum_buy_up_after_rise,20,buy_up,41.05999999999767,0.785,1.0,0.20499999999999996
btc-updown-5m-1777073100,2026-04-24 23:25:00+00:00,momentum_buy_up_after_rise,20,buy_up,22.49000000000524,0.795,1.0,0.19499999999999995
btc-updown-5m-1777075500,2026-04-25 00:05:01+00:00,momentum_buy_up_after_rise,20,buy_up,34.580000000001746,0.655,1.0,0.33499999999999996
btc-updown-5m-1777077600,2026-04-25 00:40:01+00:00,momentum_buy_up_after_rise,20,buy_up,22.25,0.835,0.0,-0.845
btc-updown-5m-1777077900,2026-04-25 00:45:02+00:00,momentum_buy_up_after_rise,20,buy_up,25.380000000004657,0.875,1.0,0.115
btc-updown-5m-1777078500,2026-04-25 00:55:02+00:00,momentum_buy_up_after_rise,20,buy_up,21.75,0.855,1.0,0.135
btc-updown-5m-1777080600,2026-04-25 01:30:02+00:00,momentum_buy_up_after_rise,20,buy_up,20.320000000006985,0.585,1.0,0.405
btc-updown-5m-1777082700,2026-04-25 02:05:01+00:00,momentum_buy_up_after_rise,20,buy_up,20.619999999995343,0.595,1.0,0.395
btc-updown-5m-1777083000,2026-04-25 02:10:00+00:00,momentum_buy_up_after_rise,20,buy_up,21.860000000000582,0.565,0.0,-0.575
btc-updown-5m-1777001100,2026-04-24 03:25:02+00:00,momentum_buy_up_after_rise,30,buy_up,77.5,0.905,1.0,0.08499999999999998
btc-updown-5m-1777001700,2026-04-24 03:35:02+00:00,momentum_buy_up_after_rise,30,buy_up,73.97000000000116,0.815,1.0,0.17500000000000004
btc-updown-5m-1777002600,2026-04-24 03:50:01+00:00,momentum_buy_up_after_rise,30,buy_up,49.55999999999767,0.855,1.0,0.135
btc-updown-5m-1777005000,2026-04-24 04:30:01+00:00,momentum_buy_up_after_rise,30,buy_up,47.669999999998254,0.675,1.0,0.31499999999999995
btc-updown-5m-1777005300,2026-04-24 04:35:01+00:00,momentum_buy_up_after_rise,30,buy_up,51.129999999990105,0.835,0.0,-0.845
btc-updown-5m-1777008000,2026-04-24 05:20:02+00:00,momentum_buy_up_after_rise,30,buy_up,57.7899999999936,0.875,1.0,0.115
btc-updown-5m-1777008600,2026-04-24 05:30:01+00:00,momentum_buy_up_after_rise,30,buy_up,60.029999999998836,0.725,1.0,0.265
btc-updown-5m-1777010100,2026-04-24 05:55:02+00:00,momentum_buy_up_after_rise,30,buy_up,205.20999999999185,0.965,1.0,0.02500000000000003
btc-updown-5m-1777012800,2026-04-24 06:40:02+00:00,momentum_buy_up_after_rise,30,buy_up,36.9600000000064,0.675,0.0,-0.685
btc-updown-5m-1777013400,2026-04-24 06:50:01+00:00,momentum_buy_up_after_rise,30,buy_up,48.36999999999534,0.825,1.0,0.16500000000000004
btc-updown-5m-1777015500,2026-04-24 07:25:01+00:00,momentum_buy_up_after_rise,30,buy_up,39.86999999999534,0.735,1.0,0.255
btc-updown-5m-1777018500,2026-04-24 08:15:01+00:00,momentum_buy_up_after_rise,30,buy_up,135.47000000000116,0.965,1.0,0.02500000000000003
btc-updown-5m-1777018800,2026-04-24 08:20:02+00:00,momentum_buy_up_after_rise,30,buy_up,90.66000000000349,0.855,1.0,0.135
btc-updown-5m-1777020300,2026-04-24 08:45:01+00:00,momentum_buy_up_after_rise,30,buy_up,49.5,0.87,1.0,0.12000000000000001
btc-updown-5m-1777023000,2026-04-24 09:30:02+00:00,momentum_buy_up_after_rise,30,buy_up,38.55000000000291,0.705,1.0,0.28500000000000003
btc-updown-5m-1777026300,2026-04-24 10:25:02+00:00,momentum_buy_up_after_rise,30,buy_up,37.86999999999534,0.785,1.0,0.20499999999999996
btc-updown-5m-1777027500,2026-04-24 10:45:01+00:00,momentum_buy_up_after_rise,30,buy_up,32.189999999987776,0.755,1.0,0.235
btc-updown-5m-1777028400,2026-04-24 11:00:02+00:00,momentum_buy_up_after_rise,30,buy_up,180.6700000000128,0.965,1.0,0.02500000000000003
btc-updown-5m-1777029000,2026-04-24 11:10:01+00:00,momentum_buy_up_after_rise,30,buy_up,32.99000000000524,0.56,1.0,0.42999999999999994
btc-updown-5m-1777029600,2026-04-24 11:20:00+00:00,momentum_buy_up_after_rise,30,buy_up,55.90000000000873,0.695,1.0,0.29500000000000004
btc-updown-5m-1777032600,2026-04-24 12:10:01+00:00,momentum_buy_up_after_rise,30,buy_up,59.029999999998836,0.825,1.0,0.16500000000000004
btc-updown-5m-1777034400,2026-04-24 12:40:02+00:00,momentum_buy_up_after_rise,30,buy_up,39.69999999999709,0.795,0.0,-0.805
btc-updown-5m-1777034700,2026-04-24 12:45:01+00:00,momentum_buy_up_after_rise,30,buy_up,57.770000000004075,0.835,0.0,-0.845
btc-updown-5m-1777035300,2026-04-24 12:55:02+00:00,momentum_buy_up_after_rise,30,buy_up,77.49000000000524,0.875,1.0,0.115
btc-updown-5m-1777035600,2026-04-24 13:00:02+00:00,momentum_buy_up_after_rise,30,buy_up,45.929999999993015,0.735,1.0,0.255
btc-updown-5m-1777039800,2026-04-24 14:10:02+00:00,momentum_buy_up_after_rise,30,buy_up,30.720000000001164,0.585,0.0,-0.595
btc-updown-5m-1777041900,2026-04-24 14:45:01+00:00,momentum_buy_up_after_rise,30,buy_up,60.0,0.805,0.0,-0.8150000000000001
btc-updown-5m-1777042200,2026-04-24 14:50:01+00:00,momentum_buy_up_after_rise,30,buy_up,43.529999999998836,0.685,1.0,0.30499999999999994
btc-updown-5m-1777042500,2026-04-24 14:55:01+00:00,momentum_buy_up_after_rise,30,buy_up,33.90999999998894,0.695,1.0,0.29500000000000004
btc-updown-5m-1777043400,2026-04-24 15:10:02+00:00,momentum_buy_up_after_rise,30,buy_up,80.2100000000064,0.885,1.0,0.105
btc-updown-5m-1777044000,2026-04-24 15:20:01+00:00,momentum_buy_up_after_rise,30,buy_up,43.30000000000291,0.715,1.0,0.275
btc-updown-5m-1777045500,2026-04-24 15:45:02+00:00,momentum_buy_up_after_rise,30,buy_up,90.97999999999593,0.725,0.0,-0.735
btc-updown-5m-1777045800,2026-04-24 15:50:01+00:00,momentum_buy_up_after_rise,30,buy_up,85.2899999999936,0.805,1.0,0.18499999999999994
btc-updown-5m-1777046700,2026-04-24 16:05:00+00:00,momentum_buy_up_after_rise,30,buy_up,43.05999999999767,0.725,0.0,-0.735
btc-updown-5m-1777052100,2026-04-24 17:35:00+00:00,momentum_buy_up_after_rise,30,buy_up,91.66000000000349,0.915,1.0,0.07499999999999997
btc-updown-5m-1777052400,2026-04-24 17:40:02+00:00,momentum_buy_up_after_rise,30,buy_up,40.41000000000349,0.795,1.0,0.19499999999999995
btc-updown-5m-1777053000,2026-04-24 17:50:01+00:00,momentum_buy_up_after_rise,30,buy_up,52.80000000000291,0.825,1.0,0.16500000000000004
btc-updown-5m-1777054800,2026-04-24 18:20:00+00:00,momentum_buy_up_after_rise,30,buy_up,50.24000000000524,0.815,1.0,0.17500000000000004
btc-updown-5m-1777055100,2026-04-24 18:25:01+00:00,momentum_buy_up_after_rise,30,buy_up,40.33999999999651,0.685,1.0,0.30499999999999994
btc-updown-5m-1777056300,2026-04-24 18:45:02+00:00,momentum_buy_up_after_rise,30,buy_up,30.979999999995925,0.745,0.0,-0.755
btc-updown-5m-1777058100,2026-04-24 19:15:00+00:00,momentum_buy_up_after_rise,30,buy_up,56.979999999995925,0.835,1.0,0.15500000000000003
btc-updown-5m-1777059000,2026-04-24 19:30:02+00:00,momentum_buy_up_after_rise,30,buy_up,34.16000000000349,0.825,1.0,0.16500000000000004
btc-updown-5m-1777062900,2026-04-24 20:35:02+00:00,momentum_buy_up_after_rise,30,buy_up,89.29000000000815,0.945,1.0,0.04500000000000005
btc-updown-5m-1777064100,2026-04-24 20:55:02+00:00,momentum_buy_up_after_rise,30,buy_up,46.11999999999534,0.875,1.0,0.115
btc-updown-5m-1777068000,2026-04-24 22:00:01+00:00,momentum_buy_up_after_rise,30,buy_up,33.94000000000233,0.765,1.0,0.22499999999999998
btc-updown-5m-1777070700,2026-04-24 22:45:01+00:00,momentum_buy_up_after_rise,30,buy_up,94.14999999999418,0.935,1.0,0.054999999999999945
btc-updown-5m-1777071600,2026-04-24 23:00:01+00:00,momentum_buy_up_after_rise,30,buy_up,41.05999999999767,0.785,1.0,0.20499999999999996
btc-updown-5m-1777075500,2026-04-25 00:05:01+00:00,momentum_buy_up_after_rise,30,buy_up,34.580000000001746,0.655,1.0,0.33499999999999996
btc-updown-5m-1777001100,2026-04-24 03:25:02+00:00,momentum_buy_up_after_rise,40,buy_up,77.5,0.905,1.0,0.08499999999999998
btc-updown-5m-1777001700,2026-04-24 03:35:02+00:00,momentum_buy_up_after_rise,40,buy_up,73.97000000000116,0.815,1.0,0.17500000000000004
btc-updown-5m-1777002600,2026-04-24 03:50:01+00:00,momentum_buy_up_after_rise,40,buy_up,49.55999999999767,0.855,1.0,0.135
btc-updown-5m-1777005000,2026-04-24 04:30:01+00:00,momentum_buy_up_after_rise,40,buy_up,47.669999999998254,0.675,1.0,0.31499999999999995
btc-updown-5m-1777005300,2026-04-24 04:35:01+00:00,momentum_buy_up_after_rise,40,buy_up,51.129999999990105,0.835,0.0,-0.845
btc-updown-5m-1777008000,2026-04-24 05:20:02+00:00,momentum_buy_up_after_rise,40,buy_up,57.7899999999936,0.875,1.0,0.115
btc-updown-5m-1777008600,2026-04-24 05:30:01+00:00,momentum_buy_up_after_rise,40,buy_up,60.029999999998836,0.725,1.0,0.265
btc-updown-5m-1777010100,2026-04-24 05:55:02+00:00,momentum_buy_up_after_rise,40,buy_up,205.20999999999185,0.965,1.0,0.02500000000000003
btc-updown-5m-1777013400,2026-04-24 06:50:01+00:00,momentum_buy_up_after_rise,40,buy_up,48.36999999999534,0.825,1.0,0.16500000000000004
btc-updown-5m-1777018500,2026-04-24 08:15:01+00:00,momentum_buy_up_after_rise,40,buy_up,135.47000000000116,0.965,1.0,0.02500000000000003
btc-updown-5m-1777018800,2026-04-24 08:20:02+00:00,momentum_buy_up_after_rise,40,buy_up,90.66000000000349,0.855,1.0,0.135
btc-updown-5m-1777020300,2026-04-24 08:45:01+00:00,momentum_buy_up_after_rise,40,buy_up,49.5,0.87,1.0,0.12000000000000001
btc-updown-5m-1777028400,2026-04-24 11:00:02+00:00,momentum_buy_up_after_rise,40,buy_up,180.6700000000128,0.965,1.0,0.02500000000000003
btc-updown-5m-1777029600,2026-04-24 11:20:00+00:00,momentum_buy_up_after_rise,40,buy_up,55.90000000000873,0.695,1.0,0.29500000000000004
btc-updown-5m-1777032600,2026-04-24 12:10:01+00:00,momentum_buy_up_after_rise,40,buy_up,59.029999999998836,0.825,1.0,0.16500000000000004
btc-updown-5m-1777034700,2026-04-24 12:45:01+00:00,momentum_buy_up_after_rise,40,buy_up,57.770000000004075,0.835,0.0,-0.845
btc-updown-5m-1777035300,2026-04-24 12:55:02+00:00,momentum_buy_up_after_rise,40,buy_up,77.49000000000524,0.875,1.0,0.115
btc-updown-5m-1777035600,2026-04-24 13:00:02+00:00,momentum_buy_up_after_rise,40,buy_up,45.929999999993015,0.735,1.0,0.255
btc-updown-5m-1777041900,2026-04-24 14:45:01+00:00,momentum_buy_up_after_rise,40,buy_up,60.0,0.805,0.0,-0.8150000000000001
btc-updown-5m-1777042200,2026-04-24 14:50:01+00:00,momentum_buy_up_after_rise,40,buy_up,43.529999999998836,0.685,1.0,0.30499999999999994
btc-updown-5m-1777043400,2026-04-24 15:10:02+00:00,momentum_buy_up_after_rise,40,buy_up,80.2100000000064,0.885,1.0,0.105
btc-updown-5m-1777044000,2026-04-24 15:20:01+00:00,momentum_buy_up_after_rise,40,buy_up,43.30000000000291,0.715,1.0,0.275
btc-updown-5m-1777045500,2026-04-24 15:45:02+00:00,momentum_buy_up_after_rise,40,buy_up,90.97999999999593,0.725,0.0,-0.735
btc-updown-5m-1777045800,2026-04-24 15:50:01+00:00,momentum_buy_up_after_rise,40,buy_up,85.2899999999936,0.805,1.0,0.18499999999999994
btc-updown-5m-1777046700,2026-04-24 16:05:00+00:00,momentum_buy_up_after_rise,40,buy_up,43.05999999999767,0.725,0.0,-0.735
btc-updown-5m-1777052100,2026-04-24 17:35:00+00:00,momentum_buy_up_after_rise,40,buy_up,91.66000000000349,0.915,1.0,0.07499999999999997
btc-updown-5m-1777052400,2026-04-24 17:40:02+00:00,momentum_buy_up_after_rise,40,buy_up,40.41000000000349,0.795,1.0,0.19499999999999995
btc-updown-5m-1777053000,2026-04-24 17:50:01+00:00,momentum_buy_up_after_rise,40,buy_up,52.80000000000291,0.825,1.0,0.16500000000000004
btc-updown-5m-1777054800,2026-04-24 18:20:00+00:00,momentum_buy_up_after_rise,40,buy_up,50.24000000000524,0.815,1.0,0.17500000000000004
btc-updown-5m-1777055100,2026-04-24 18:25:01+00:00,momentum_buy_up_after_rise,40,buy_up,40.33999999999651,0.685,1.0,0.30499999999999994
btc-updown-5m-1777058100,2026-04-24 19:15:00+00:00,momentum_buy_up_after_rise,40,buy_up,56.979999999995925,0.835,1.0,0.15500000000000003
btc-updown-5m-1777062900,2026-04-24 20:35:02+00:00,momentum_buy_up_after_rise,40,buy_up,89.29000000000815,0.945,1.0,0.04500000000000005
btc-updown-5m-1777064100,2026-04-24 20:55:02+00:00,momentum_buy_up_after_rise,40,buy_up,46.11999999999534,0.875,1.0,0.115
btc-updown-5m-1777070700,2026-04-24 22:45:01+00:00,momentum_buy_up_after_rise,40,buy_up,94.14999999999418,0.935,1.0,0.054999999999999945
btc-updown-5m-1777071600,2026-04-24 23:00:01+00:00,momentum_buy_up_after_rise,40,buy_up,41.05999999999767,0.785,1.0,0.20499999999999996
btc-updown-5m-1777001100,2026-04-24 03:25:02+00:00,momentum_buy_up_after_rise,50,buy_up,77.5,0.905,1.0,0.08499999999999998
btc-updown-5m-1777001700,2026-04-24 03:35:02+00:00,momentum_buy_up_after_rise,50,buy_up,73.97000000000116,0.815,1.0,0.17500000000000004
btc-updown-5m-1777005300,2026-04-24 04:35:01+00:00,momentum_buy_up_after_rise,50,buy_up,51.129999999990105,0.835,0.0,-0.845
btc-updown-5m-1777008000,2026-04-24 05:20:02+00:00,momentum_buy_up_after_rise,50,buy_up,57.7899999999936,0.875,1.0,0.115
btc-updown-5m-1777008600,2026-04-24 05:30:01+00:00,momentum_buy_up_after_rise,50,buy_up,60.029999999998836,0.725,1.0,0.265
btc-updown-5m-1777010100,2026-04-24 05:55:02+00:00,momentum_buy_up_after_rise,50,buy_up,205.20999999999185,0.965,1.0,0.02500000000000003
btc-updown-5m-1777018500,2026-04-24 08:15:01+00:00,momentum_buy_up_after_rise,50,buy_up,135.47000000000116,0.965,1.0,0.02500000000000003
btc-updown-5m-1777018800,2026-04-24 08:20:02+00:00,momentum_buy_up_after_rise,50,buy_up,90.66000000000349,0.855,1.0,0.135
